INFO 2026-01-28 08:22:12,074 autoreload run_with_reloader : Watching for file changes with StatReloader
WARNING 2026-01-28 09:10:38,093 basehttp log_message : "GET /static/tradingview/fonts/Poppins/Poppins-Medium.woff HTTP/1.1" 404 1894
WARNING 2026-01-28 09:10:38,093 basehttp log_message : "GET /static/tradingview/fonts/Poppins/Poppins-Bold.woff HTTP/1.1" 404 1888
WARNING 2026-01-28 09:10:38,093 basehttp log_message : "GET /static/tradingview/fonts/Poppins/Poppins-Regular.woff HTTP/1.1" 404 1897
WARNING 2026-01-28 09:10:38,102 basehttp log_message : "GET /static/tradingview/fonts/Poppins/Poppins-Bold.ttf HTTP/1.1" 404 1885
WARNING 2026-01-28 09:10:38,102 basehttp log_message : "GET /static/tradingview/fonts/Poppins/Poppins-Regular.ttf HTTP/1.1" 404 1894
WARNING 2026-01-28 09:10:38,105 basehttp log_message : "GET /static/tradingview/fonts/Poppins/Poppins-Medium.ttf HTTP/1.1" 404 1891
INFO 2026-01-28 09:10:39,618 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=MCX HTTP/1.1" 200 5129054
INFO 2026-01-28 09:10:48,456 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:10:58,641 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:11:09,771 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:11:18,623 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:11:28,631 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:11:38,665 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:11:48,609 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:12:47,940 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:13:51,166 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:14:47,792 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20868
INFO 2026-01-28 09:15:51,051 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20879
INFO 2026-01-28 09:16:47,248 basehttp log_message : "GET /option-chain/scanner/ABB/options/chart HTTP/1.1" 200 4955979
INFO 2026-01-28 09:16:47,792 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20885
INFO 2026-01-28 09:17:23,285 basehttp log_message : "GET /option-chain/nse/market-data/most-active-contracts/ HTTP/1.1" 200 37487
INFO 2026-01-28 09:17:23,716 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13087
INFO 2026-01-28 09:17:23,924 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 11079
INFO 2026-01-28 09:17:37,731 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=MCX HTTP/1.1" 200 4994285
INFO 2026-01-28 09:17:47,763 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20883
INFO 2026-01-28 09:18:03,143 basehttp log_message : "GET /option-chain/scanner/HINDALCO/options/chart HTTP/1.1" 200 4926115
INFO 2026-01-28 09:18:24,766 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13166
INFO 2026-01-28 09:18:41,284 basehttp log_message : "GET /option-chain/ADANIGREEN/options/ HTTP/1.1" 200 229174
INFO 2026-01-28 09:18:47,723 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20881
INFO 2026-01-28 09:18:55,593 basehttp log_message : "GET /option-chain/scanner/ADANIGREEN/options/chart HTTP/1.1" 200 5001004
INFO 2026-01-28 09:19:24,838 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 9951
INFO 2026-01-28 09:19:27,659 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13129
INFO 2026-01-28 09:19:47,775 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20885
INFO 2026-01-28 09:20:24,645 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13122
INFO 2026-01-28 09:20:47,676 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20887
INFO 2026-01-28 09:21:24,632 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13132
INFO 2026-01-28 09:21:24,859 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10234
INFO 2026-01-28 09:21:47,792 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20894
INFO 2026-01-28 09:22:25,045 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13161
INFO 2026-01-28 09:22:47,951 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20888
INFO 2026-01-28 09:23:24,907 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13163
INFO 2026-01-28 09:23:24,938 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10240
INFO 2026-01-28 09:23:47,647 basehttp log_message : "GET /option-chain/scanner/HINDALCO/options/chart HTTP/1.1" 200 4926608
INFO 2026-01-28 09:23:47,988 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20885
INFO 2026-01-28 09:24:11,117 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20895
INFO 2026-01-28 09:24:13,612 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=OIL HTTP/1.1" 200 4959571
INFO 2026-01-28 09:24:16,515 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=MCX HTTP/1.1" 200 4990731
INFO 2026-01-28 09:24:18,544 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20896
INFO 2026-01-28 09:24:24,090 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=AXISBANK HTTP/1.1" 200 4985602
INFO 2026-01-28 09:24:24,661 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13124
INFO 2026-01-28 09:24:28,440 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20898
INFO 2026-01-28 09:24:35,631 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=ABB HTTP/1.1" 200 4982792
INFO 2026-01-28 09:24:38,378 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20901
INFO 2026-01-28 09:24:41,702 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=VEDL HTTP/1.1" 200 5016124
INFO 2026-01-28 09:24:48,139 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=KAYNES HTTP/1.1" 200 4982923
INFO 2026-01-28 09:24:48,634 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20891
INFO 2026-01-28 09:24:58,635 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20896
INFO 2026-01-28 09:25:08,669 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20893
INFO 2026-01-28 09:25:18,698 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20889
INFO 2026-01-28 09:25:24,712 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10228
INFO 2026-01-28 09:25:25,751 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13157
INFO 2026-01-28 09:25:26,009 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=HINDZINC HTTP/1.1" 200 5054677
INFO 2026-01-28 09:25:28,398 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20895
INFO 2026-01-28 09:25:38,481 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20889
INFO 2026-01-28 09:25:48,392 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20890
INFO 2026-01-28 09:25:49,260 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=HINDZINC HTTP/1.1" 200 5054677
INFO 2026-01-28 09:25:58,099 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=SYNGENE HTTP/1.1" 200 4972456
INFO 2026-01-28 09:25:58,582 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20898
INFO 2026-01-28 09:26:08,796 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20886
INFO 2026-01-28 09:26:16,090 basehttp log_message : "GET /option-chain/scanner/HINDALCO/options/chart HTTP/1.1" 200 4926752
INFO 2026-01-28 09:26:18,648 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20884
INFO 2026-01-28 09:26:26,854 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_api_get_oi_data/?symbol=HINDALCO&strike=970.0&date=2026-01-28&time=09%3A24&csrfmiddlewaretoken=l2nNYy9IKNODRSrynHGQXSe3KK3mqCZZfWi3HRK8wtximWFOhfJPHpBoj2KHlWuQ HTTP/1.1" 200 1005
INFO 2026-01-28 09:26:28,960 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13148
INFO 2026-01-28 09:26:29,829 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20883
INFO 2026-01-28 09:26:38,667 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20878
INFO 2026-01-28 09:26:48,668 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20886
INFO 2026-01-28 09:26:58,734 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20886
INFO 2026-01-28 09:27:18,974 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=ASIANPAINT HTTP/1.1" 200 5018772
INFO 2026-01-28 09:27:23,692 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13121
INFO 2026-01-28 09:27:23,734 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10228
INFO 2026-01-28 09:27:34,498 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=MARUTI HTTP/1.1" 200 5032175
INFO 2026-01-28 09:27:46,475 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=ONGC HTTP/1.1" 200 5026329
INFO 2026-01-28 09:27:47,754 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20896
INFO 2026-01-28 09:27:55,949 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=VEDL HTTP/1.1" 200 5021200
INFO 2026-01-28 09:28:24,750 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13124
INFO 2026-01-28 09:28:27,282 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20898
INFO 2026-01-28 09:28:28,377 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20897
INFO 2026-01-28 09:28:35,432 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=OIL HTTP/1.1" 200 4959712
INFO 2026-01-28 09:28:41,633 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20890
INFO 2026-01-28 09:28:42,350 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=MCX HTTP/1.1" 200 4990936
INFO 2026-01-28 09:28:48,417 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20888
INFO 2026-01-28 09:28:49,431 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=CGPOWER HTTP/1.1" 200 4957274
INFO 2026-01-28 09:28:56,776 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=VEDL HTTP/1.1" 200 5016306
INFO 2026-01-28 09:28:58,584 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20887
INFO 2026-01-28 09:29:04,594 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=AXISBANK HTTP/1.1" 200 4985740
INFO 2026-01-28 09:29:08,709 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20890
INFO 2026-01-28 09:29:11,971 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=HINDPETRO HTTP/1.1" 200 4985319
INFO 2026-01-28 09:29:18,438 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20890
INFO 2026-01-28 09:29:23,876 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13155
INFO 2026-01-28 09:29:23,926 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10228
INFO 2026-01-28 09:29:29,128 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20891
INFO 2026-01-28 09:29:30,473 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=VEDL HTTP/1.1" 200 5021290
INFO 2026-01-28 09:29:39,027 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20896
INFO 2026-01-28 09:29:41,006 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=HINDZINC HTTP/1.1" 200 5061264
INFO 2026-01-28 09:29:48,665 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20897
INFO 2026-01-28 09:29:59,709 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20884
INFO 2026-01-28 09:30:08,759 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20884
INFO 2026-01-28 09:30:18,699 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20886
INFO 2026-01-28 09:30:24,629 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13162
INFO 2026-01-28 09:30:26,127 basehttp log_message : "GET /option-chain/scanner/HINDALCO/options/chart HTTP/1.1" 200 4927039
INFO 2026-01-28 09:30:43,883 basehttp log_message : "GET /option-chain/api/v1/get_quote/?instrument=27197442&csrfmiddlewaretoken=84SzqpOBUdJqVF4lJOIwORRTQTmvgBjg2YNP9Ip1GTs5qJiBDmLvyoeepb3QbVO7 HTTP/1.1" 200 1456
INFO 2026-01-28 09:30:47,781 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20887
INFO 2026-01-28 09:31:25,708 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13131
INFO 2026-01-28 09:31:25,738 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_api_get_oi_data/?symbol=HINDALCO&strike=980.0&date=2026-01-28&time=09%3A28&csrfmiddlewaretoken=84SzqpOBUdJqVF4lJOIwORRTQTmvgBjg2YNP9Ip1GTs5qJiBDmLvyoeepb3QbVO7 HTTP/1.1" 200 1613
INFO 2026-01-28 09:31:25,929 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10503
INFO 2026-01-28 09:31:47,997 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20887
INFO 2026-01-28 09:32:26,787 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13125
INFO 2026-01-28 09:32:48,234 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20890
INFO 2026-01-28 09:33:21,750 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20902
INFO 2026-01-28 09:33:27,822 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13132
INFO 2026-01-28 09:33:28,171 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=OIL HTTP/1.1" 200 4959925
INFO 2026-01-28 09:33:28,188 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10507
INFO 2026-01-28 09:33:28,564 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20891
INFO 2026-01-28 09:33:34,710 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=MCX HTTP/1.1" 200 4991160
INFO 2026-01-28 09:33:38,522 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20901
INFO 2026-01-28 09:33:42,824 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=VEDL HTTP/1.1" 200 5016538
INFO 2026-01-28 09:33:48,668 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20894
INFO 2026-01-28 09:33:58,170 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=NIFTY HTTP/1.1" 200 5137775
INFO 2026-01-28 09:33:58,780 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20889
INFO 2026-01-28 09:34:08,676 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20889
INFO 2026-01-28 09:34:18,770 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20888
INFO 2026-01-28 09:34:24,693 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13127
INFO 2026-01-28 09:34:28,698 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20897
INFO 2026-01-28 09:34:39,022 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20900
INFO 2026-01-28 09:35:23,851 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13132
INFO 2026-01-28 09:35:23,947 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10513
INFO 2026-01-28 09:35:29,948 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=HINDZINC HTTP/1.1" 200 5061445
INFO 2026-01-28 09:35:42,703 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20903
INFO 2026-01-28 09:35:49,149 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_chart/?symbol=MARUTI HTTP/1.1" 200 5032445
INFO 2026-01-28 09:36:23,707 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13131
INFO 2026-01-28 09:36:40,772 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20889
INFO 2026-01-28 09:36:47,072 basehttp log_message : "GET /option-chain/scanner/MARUTI/options/chart HTTP/1.1" 200 5011040
INFO 2026-01-28 09:36:56,735 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_api_get_oi_data/?symbol=MARUTI&strike=15000.0&date=2026-01-28&time=09%3A34&csrfmiddlewaretoken=GCQYEDrUkml6neUPPR741iRr5SpfrxNeAwLenW2k624LSi85Jpa3LPeMEa6AmRi5 HTTP/1.1" 200 2259
INFO 2026-01-28 09:37:24,703 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13132
INFO 2026-01-28 09:37:24,877 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10232
INFO 2026-01-28 09:37:44,437 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20893
INFO 2026-01-28 09:37:46,186 basehttp log_message : "GET /option-chain/MARUTI/options/ HTTP/1.1" 200 238318
INFO 2026-01-28 09:38:25,875 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13132
INFO 2026-01-28 09:38:42,751 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20905
INFO 2026-01-28 09:39:23,855 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10232
INFO 2026-01-28 09:39:26,031 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13126
INFO 2026-01-28 09:39:32,808 basehttp log_message : "GET /option-chain/scanner/HINDALCO/options/chart HTTP/1.1" 200 4927753
INFO 2026-01-28 09:39:43,704 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20899
INFO 2026-01-28 09:40:18,649 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20897
INFO 2026-01-28 09:40:24,613 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13119
INFO 2026-01-28 09:40:27,329 basehttp log_message : "GET /tradingview/ajax-option-chain/?symbol=KAYNES HTTP/1.1" 200 4983413
INFO 2026-01-28 09:40:28,436 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20902
INFO 2026-01-28 09:40:38,461 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20905
INFO 2026-01-28 09:40:48,648 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20904
INFO 2026-01-28 09:40:59,356 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20901
INFO 2026-01-28 09:41:08,578 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20910
INFO 2026-01-28 09:41:18,479 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20902
INFO 2026-01-28 09:41:25,634 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13121
INFO 2026-01-28 09:41:25,745 basehttp log_message : "POST /option-chain/ajax/nse/market-data/most-active-contracts/ HTTP/1.1" 200 10232
INFO 2026-01-28 09:41:28,437 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20907
INFO 2026-01-28 09:41:38,443 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20900
INFO 2026-01-28 09:41:48,458 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20900
INFO 2026-01-28 09:41:58,750 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20905
INFO 2026-01-28 09:42:07,210 basehttp log_message : "GET /option-chain/scanner/MARUTI/options/chart HTTP/1.1" 200 5011461
INFO 2026-01-28 09:42:08,674 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20906
INFO 2026-01-28 09:42:17,633 basehttp log_message : "GET /option-chain/scanner/KAYNES/options/chart HTTP/1.1" 200 4958605
INFO 2026-01-28 09:42:18,732 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20903
INFO 2026-01-28 09:42:26,673 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13119
INFO 2026-01-28 09:42:28,656 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20904
INFO 2026-01-28 09:42:38,640 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20903
INFO 2026-01-28 09:42:44,330 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_api_get_oi_data/?symbol=KAYNES&strike=3400.0&date=2026-01-28&time=09%3A40&csrfmiddlewaretoken=refDgwDgJrs3ygTVFi7CutRA58UhiChgl8aTZPeGv7bI3k7bzQaBe0eVEqBCdWM7 HTTP/1.1" 200 2640
INFO 2026-01-28 09:42:50,934 basehttp log_message : "GET /option-chain/ajax/nse/market-data/ajax_api_get_oi_data/?symbol=KAYNES&strike=3350.0&date=2026-01-28&time=09%3A40&csrfmiddlewaretoken=refDgwDgJrs3ygTVFi7CutRA58UhiChgl8aTZPeGv7bI3k7bzQaBe0eVEqBCdWM7 HTTP/1.1" 200 2838
INFO 2026-01-28 09:42:52,060 basehttp log_message : "POST /tradingview/option-chain/ HTTP/1.1" 200 20896
INFO 2026-01-28 09:43:15,391 basehttp log_message : "GET /option-chain/api/v1/get_quote/?instrument=28242946&csrfmiddlewaretoken=refDgwDgJrs3ygTVFi7CutRA58UhiChgl8aTZPeGv7bI3k7bzQaBe0eVEqBCdWM7 HTTP/1.1" 200 1454
INFO 2026-01-28 09:43:27,733 basehttp log_message : "POST /option-chain/ajax/nse/market-data/ajax_topGainers/ HTTP/1.1" 200 13101
